accelX,accelY,accelZ,actualServoPos1,actualServoPos2,actualServoPos3,actualServoPos4,altitude,cx,cy,desiredServoPos1,desiredServoPos2,desiredServoPos3,desiredServoPos4,epochTime,gpsAltAGL,gpsAltMSL,gpsLat,gpsLock,gpsLong,gyroX,gyroY,gyroZ,i,initialAltitude,j,k,loopCount,magX,magY,magZ,posX,posY,posZ,pressure,rawMagX,rawMagY,rawMagZ,rssi,satellites,state,targetGpsLat,targetGpsLong,temperature,timestamp,trajA,trajB,trajC,trajD,velX,velY,velZ,w,internalTimestamp
0,-0.089,0.987,0,0,0,0,895.884216,0,0,0,0,0,0,0,0,894.325,31.0443516,1,-103.535233,1.54,-0.28,-0.98,0.043689989,0,-0.997000933,-0.055730481,54449,0,0,0,-1280269.12,-5318296,3270569.25,910.154053,0,0,0,-91,12,0,0,0,66.01,2835490,0,0,0,0,-2.23116302,-8.1987114,-1.02893496,0.031216361,1.74976E+12
0.003,-0.088,0.987,0,0,0,0,895.888672,0,0,0,0,0,0,0,0,894.333,31.0443516,1,-103.535233,1.54,-0.35,-1.68,0.309109569,0,-0.948731244,-0.04704931,54450,0,0,0,-1280269.12,-5318296,3270569.25,910.153564,0,0,0,-88,12,0,0,0,66.01,2835540,0,0,0,0,-2.16694403,-9.02971172,-0.535847843,0.046332013,1.74976E+12
0.001,-0.09,0.987,0,0,0,0,896.161316,0,0,0,0,0,0,0,0,894.33,31.0443516,1,-103.535233,1.54,-0.35,-0.7,0.551628292,0,-0.831330955,-0.034953732,54451,0,0,0,-1280269.12,-5318296,3270569.5,910.123535,0,0,0,-89,12,0,0,0,66.01,2835590,0,0,0,0,-2.11269593,-9.86056328,6.29568863,0.058080349,1.74976E+12
0,-0.089,0.987,0,0,0,0,896.25885,0,0,0,0,0,0,0,0,894.333,31.0443516,1,-103.535233,1.54,-0.42,-1.26,0.754233599,0,-0.653013706,-0.020348456,54452,0,0,0,-1280269.12,-5318296.5,3270569.5,910.112793,0,0,0,-99,12,0,0,0,66.01,2835640,0,0,0,0,-2.06667447,-9.66062832,-5.89358282,0.065503694,1.74976E+12
0.006,-0.089,0.987,0,0,0,0,895.684692,0,0,0,0,0,0,0,0,894.34,31.0443516,1,-103.535233,1.54,-0.35,-1.12,0.901682377,0,-0.426956415,-0.004181906,54453,0,0,0,-1280269.12,-5318296.5,3270569.25,910.176,0,0,0,-89,12,0,0,0,66.01,2835690,0,0,0,0,-2.02705956,-7.40416527,0.942957401,0.068261854,1.74976E+12
0.009,-0.09,0.987,0,0,0,0,896.460571,0,0,0,0,0,0,0,0,894.314,31.0443516,1,-103.535233,1.54,-0.35,-1.19,0.983170688,0,-0.16987589,0.012249736,54454,0,0,0,-1280269.12,-5318296.5,3270569.5,910.090576,0,0,0,-100,12,0,0,0,66.01,2835740,0,0,0,0,-2.24361658,-7.19304848,7.79007673,0.066087581,1.74976E+12
0.003,-0.086,0.987,0,0,0,0,896.219,0,0,0,0,0,0,0,0,894.391,31.0443516,1,-103.535233,1.61,-0.49,-1.89,-0.792045,0,0.606292188,0.018718435,54464,0,0,0,-1280269.12,-5318296,3270569.5,910.117188,0,0,0,-96,12,0,0,0,66.01,2836245,0,0,0,0,-1.92370129,-10.2732105,0.173485816,-0.068732947,1.74976E+12
0.014,-0.085,0.987,0,0,0,0,896.134705,0,0,0,0,0,0,0,0,894.381,31.0443516,1,-103.535233,1.47,-0.35,-2.03,-0.925820768,0,0.371449411,0.003035946,54465,0,0,0,-1280269.12,-5318296.5,3270569.5,910.126465,0,0,0,-91,12,0,0,0,66.01,2836295,0,0,0,0,-1.8908124,-9.04070091,0.669852793,-0.069799677,1.74976E+12
0.018,-0.089,0.987,0,0,0,0,896.482788,0,0,0,0,0,0,0,0,894.39,31.0443516,1,-103.535233,1.47,-0.28,-1.12,-0.9917292,0,0.109440193,-0.012969963,54466,0,0,0,-1280269.12,-5318296.5,3270569.5,910.088135,0,0,0,-89,12,0,0,0,66,2836345,0,0,0,0,-2.11127305,-8.82845688,1.17731357,-0.065786563,1.74976E+12
0.012,-0.092,0.987,0,0,0,0,896.077087,0,0,0,0,0,0,0,0,894.382,31.0443516,1,-103.535233,1.47,-0.21,-0.63,-0.985038698,0,-0.160209313,-0.028077334,54467,0,0,0,-1280269.12,-5318296.5,3270569.5,910.132812,0,0,0,-98,12,0,0,0,66.01,2836395,0,0,0,0,-2.06715822,-8.613657,1.68955791,-0.0569508,1.74976E+12
0.011,-0.088,0.986,0,0,0,0,896.396301,0,0,0,0,0,0,0,0,894.398,31.0443516,1,-103.535233,1.54,-0.14,-0.98,-0.906338453,0,-0.418233216,-0.041197307,54468,0,0,0,-1280269.12,-5318296.5,3270569.5,910.097656,0,0,0,-88,12,0,0,0,66.01,2836445,0,0,0,0,-2.27251744,-8.3996067,2.20622802,-0.043982644,1.74976E+12
0,-0.092,0.987,0,0,0,0,896.320923,0,0,0,0,0,0,0,0,894.403,31.0443516,1,-103.535233,1.54,0,-0.7,-0.761359811,0,-0.645696938,-0.051324271,54469,0,0,0,-1280269.12,-5318296.5,3270569.5,910.105957,0,0,0,-96,12,0,0,0,66,2836495,0,0,0,0,-2.47187209,-8.1853075,2.72564793,-0.027796272,1.74976E+12
0,-0.087,0.988,0,0,0,0,895.937439,0,0,0,0,0,0,0,0,894.357,31.0443516,1,-103.535233,1.54,-0.07,-1.19,-0.560616493,0,-0.826009333,-0.057672426,54470,0,0,0,-1280269.12,-5318296,3270569.25,910.148193,0,0,0,-98,12,0,0,0,66.02,2836545,0,0,0,0,-2.15064645,-6.94770718,-3.09852,-0.009576531,1.74976E+12
-0.004,-0.087,0.987,0,0,0,0,896.230042,0,0,0,0,0,0,0,0,894.34,31.0443516,1,-103.535233,1.54,-0.07,-0.7,-0.318991512,0,-0.945824087,-0.059779737,54471,0,0,0,-1280269.12,-5318296,3270569.5,910.115967,0,0,0,-97,12,0,0,0,66.02,2836595,0,0,0,0,-2.33999205,-7.77029085,3.75173116,0.009365183,1.74976E+12
-0.006,-0.09,0.987,0,0,0,0,896.063782,0,0,0,0,0,0,0,0,894.354,31.0443516,1,-103.535233,1.54,-0.28,-1.47,-0.053780589,0,-0.996519148,-0.057444241,54472,0,0,0,-1280269.12,-5318296,3270569.5,910.134277,0,0,0,-90,12,0,0,0,66.01,2836645,0,0,0,0,-2.52767158,-8.59488869,4.25722647,0.027522307,1.74976E+12
-0.003,-0.093,0.987,0,0,0,0,896.611328,0,0,0,0,0,0,0,0,894.374,31.0443516,1,-103.535233,1.54,-0.42,-1.4,0.215336427,0,-0.974239886,-0.050878618,54473,0,0,0,-1280269.25,-5318296,3270569.5,910.074,0,0,0,-92,12,0,0,0,66.02,2836695,0,0,0,0,-2.20679426,-9.42244816,4.75379181,0.043568529,1.74976E+12
0.001,-0.089,0.987,0,0,0,0,896.336487,0,0,0,0,0,0,0,0,894.399,31.0443516,1,-103.535233,1.54,-0.49,-1.75,0.468797773,0,-0.880562365,-0.040716291,54474,0,0,0,-1280269.25,-5318296,3270569.5,910.104248,0,0,0,-92,12,0,0,0,66.01,2836745,0,0,0,0,-2.14851618,-10.2518225,-1.09582615,0.056398004,1.74976E+12
0.006,-0.088,0.987,0,0,0,0,896.234497,0,0,0,0,0,0,0,0,894.41,31.0443516,1,-103.535233,1.54,-0.49,-1.54,0.687867522,0,-0.722386479,-0.027417248,54475,0,0,0,-1280269.25,-5318296.5,3270569.5,910.115479,0,0,0,-90,12,0,0,0,66.02,2836795,0,0,0,0,-2.10002851,-9.02709484,-0.604536951,0.065148167,1.74976E+12
0.008,-0.087,0.987,0,0,0,0,896.199036,0,0,0,0,0,0,0,0,894.387,31.0443516,1,-103.535233,1.54,-0.49,-1.4,0.856521845,0,-0.511314929,-0.012050179,54476,0,0,0,-1280269.25,-5318296.5,3270569.5,910.119385,0,0,0,-89,12,0,0,0,66.02,2836845,0,0,0,0,-2.06035471,-8.82465267,-0.110080361,0.069153808,1.74976E+12
0.011,-0.085,0.988,0,0,0,0,896.072632,0,0,0,0,0,0,0,0,894.349,31.0443516,1,-103.535233,1.54,-0.35,-1.26,0.970598161,0,-0.23373951,0.005344049,54477,0,0,0,-1280269.12,-5318296.5,3270569.5,910.133301,0,0,0,-88,12,0,0,0,66.01,2836895,0,0,0,0,-1.76266265,-8.61699104,0.392387092,0.057241045,1.74976E+12
0.005,-0.088,0.987,0,0,0,0,895.96405,0,0,0,0,0,0,0,0,894.341,31.0443516,1,-103.535233,1.47,-0.14,-1.12,0.836805403,0,0.544064403,0.05439169,54480,0,0,0,-1280269.12,-5318296,3270569.25,910.145264,0,0,0,-90,12,0,0,0,66.01,2837045,0,0,0,0,-1.58739674,-7.98684025,-4.3984108,0.028146958,1.74976E+12
-0.001,-0.093,0.987,0,0,0,0,896.068237,0,0,0,0,0,0,0,0,894.348,31.0443516,1,-103.535233,1.61,-0.28,-1.26,0.178864747,0,0.981262326,0.06923531,54483,0,0,0,-1280269.12,-5318296.5,3270569.5,910.133789,0,0,0,-97,12,0,0,0,66.01,2837195,0,0,0,0,-1.61623383,-9.42678261,3.47613144,-0.0183896,1.74976E+12
-0.001,-0.093,0.987,0,0,0,0,896.085938,0,0,0,0,0,0,0,0,894.364,31.0443516,1,-103.535233,1.68,-0.35,-1.19,-0.090904087,0,0.993252933,0.064136423,54484,0,0,0,-1280269.12,-5318296.5,3270569.5,910.131836,0,0,0,-89,12,0,0,0,66.02,2837245,0,0,0,0,-1.53668797,-9.22841358,3.97760582,-0.032735068,1.74976E+12
0.002,-0.083,0.988,0,0,0,0,896.41626,0,0,0,0,0,0,0,0,894.334,31.0443516,1,-103.535233,1.68,-0.42,-1.47,-0.354031295,0,0.932581127,0.054333746,54485,0,0,0,-1280269.12,-5318296.5,3270569.5,910.095459,0,0,0,-92,12,0,0,0,66,2837295,0,0,0,0,-1.71731555,-9.035,4.47060156,-0.044744909,1.74976E+12
0.004,-0.083,0.987,0,0,0,0,896.061584,0,0,0,0,0,0,0,0,894.324,31.0443516,1,-103.535233,1.61,-0.42,-1.61,-0.591341197,0,0.803622544,0.040537931,54486,0,0,0,-1280269.12,-5318296.5,3270569.5,910.134521,0,0,0,-94,12,0,0,0,66.01,2837345,0,0,0,0,-1.65377855,-8.84136105,4.95931721,-0.053508528,1.74976E+12
0.011,-0.084,0.988,0,0,0,0,896.232239,0,0,0,0,0,0,0,0,894.302,31.0443516,1,-103.535233,1.47,-0.42,-1.33,-0.785226226,0,0.615987062,0.023834026,54487,0,0,0,-1280269.12,-5318296.5,3270569.5,910.115723,0,0,0,-90,12,0,0,0,66.01,2837395,0,0,0,0,-1.85772538,-8.6423378,-0.887862682,-0.058409333,1.74976E+12
0.009,-0.091,0.987,0,0,0,0,896.352,0,0,0,0,0,0,0,0,894.298,31.0443516,1,-103.535233,1.47,-0.35,-1.19,-0.921702683,0,0.383341819,0.005383891,54488,0,0,0,-1280269.12,-5318296.5,3270569.5,910.102539,0,0,0,-93,12,0,0,0,66.01,2837445,0,0,0,0,-2.06412888,-8.43902588,-0.389298379,-0.059028,1.74976E+12
0.006,-0.09,0.987,0,0,0,0,896.154663,0,0,0,0,0,0,0,0,894.303,31.0443516,1,-103.535233,1.4,-0.21,-1.19,-0.990820587,0,0.122580536,-0.013498125,54489,0,0,0,-1280269.12,-5318296.5,3270569.5,910.124268,0,0,0,-90,12,0,0,0,66.01,2837495,0,0,0,0,-2.01416373,-8.23066235,0.117093712,-0.055374652,1.74976E+12
0.006,-0.082,0.988,0,0,0,0,896.13031,0,0,0,0,0,0,0,0,894.285,31.0443516,1,-103.535233,1.54,-0.42,-1.26,0.20282352,0,-0.976614,-0.060198546,54496,0,0,0,-1280269.12,-5318296.5,3270569.5,910.126953,0,0,0,-99,13,0,0,0,66.01,2837846,0,0,0,0,-2.29370713,-8.84798336,3.69069219,0.038261347,1.74976E+12
0.007,-0.084,0.988,0,0,0,0,896.132507,0,0,0,0,0,0,0,0,894.334,31.0443516,1,-103.535233,1.47,-0.42,-1.47,0.475416422,0,-0.877624393,-0.039299756,54497,0,0,0,-1280269.12,-5318296.5,3270569.5,910.126709,0,0,0,-91,13,0,0,0,66.01,2837896,0,0,0,0,-2.22819495,-8.65334702,4.18279457,0.047012817,1.74976E+12
0.008,-0.086,0.988,0,0,0,0,896.309875,0,0,0,0,0,0,0,0,894.344,31.0443516,1,-103.535233,1.47,-0.35,-1.33,0.693201423,0,-0.718168616,-0.023553193,54498,0,0,0,-1280269.12,-5318296.5,3270569.5,910.107178,0,0,0,-99,13,0,0,0,66.01,2837946,0,0,0,0,-2.17530656,-8.44986057,4.68370056,0.056132909,1.74976E+12
0.011,-0.089,0.986,0,0,0,0,896.509399,0,0,0,0,0,0,0,0,894.361,31.0443516,1,-103.535233,1.47,-0.35,-1.54,0.860245883,0,-0.506151438,-0.006073132,54499,0,0,0,-1280269.12,-5318296.5,3270569.5,910.085205,0,0,0,-98,13,0,0,0,66.01,2837996,0,0,0,0,-2.13192964,-8.24350834,5.18373632,0.061244711,1.74976E+12
0.01,-0.092,0.988,0,0,0,0,896.063782,0,0,0,0,0,0,0,0,894.31,31.0443516,1,-103.535233,1.47,-0.28,-1.26,0.964272439,0,-0.257299632,0.011986023,54500,0,0,0,-1280269.12,-5318296.5,3270569.5,910.134277,0,0,0,-94,13,0,0,0,66,2838046,0,0,0,0,-2.34074259,-8.03153896,-6.98226929,0.061903272,1.74976E+12
-0.001,-0.087,0.988,0,0,0,0,896.141357,0,0,0,0,0,0,0,0,894.302,31.0443516,1,-103.535233,1.61,-0.21,-0.77,0.958497345,0,0.277214229,0.044070587,54501,0,0,0,-1280269.12,-5318296,3270569.5,910.125732,0,0,0,-89,13,0,0,0,66.02,2838145,0,0,0,0,-2.24608183,-7.60104752,6.73090076,0.049928777,1.74976E+12
-0.002,-0.091,0.987,0,0,0,0,896.489441,0,0,0,0,0,0,0,0,894.321,31.0443516,1,-103.535233,1.54,-0.28,-1.26,0.84911,0,0.523877442,0.05573779,54502,0,0,0,-1280269.12,-5318296,3270569.5,910.087402,0,0,0,-97,13,0,0,0,66.02,2838195,0,0,0,0,-2.44837809,-8.40866566,-5.42435169,0.038182877,1.74976E+12
0,-0.091,0.987,0,0,0,0,896.81311,0,0,0,0,0,0,0,0,894.314,31.0443516,1,-103.535233,1.54,-0.35,-1.33,0.677687645,0,0.732230544,0.063389942,54503,0,0,0,-1280269.25,-5318296,3270569.75,910.051758,0,0,0,-89,13,0,0,0,66.01,2838245,0,0,0,0,-2.380162,-9.22139549,14.1171646,0.023655389,1.74976E+12
0.002,-0.091,0.987,0,0,0,0,897.079102,0,0,0,0,0,0,0,0,894.319,31.0443516,1,-103.535233,1.54,-0.42,-1.12,0.456532687,0,0.887197435,0.066372313,54504,0,0,0,-1280269.25,-5318296,3270570,910.022461,0,0,0,-95,13,0,0,0,66,2838295,0,0,0,0,-2.56558847,-11.0649719,8.29663277,0.007307302,1.74976E+12
0.005,-0.082,0.988,0,0,0,0,896.47168,0,0,0,0,0,0,0,0,894.309,31.0443516,1,-103.535233,1.61,-0.35,-1.61,0.202082947,0,0.977194846,0.064519905,54505,0,0,0,-1280269.38,-5318296.5,3270569.5,910.089355,0,0,0,-100,13,0,0,0,66.01,2838345,0,0,0,0,-1.9710753,-9.83271,-16.5481873,-0.009486489,1.74976E+12
0.012,-0.093,0.987,0,0,0,0,897.274231,0,0,0,0,0,0,0,0,894.255,31.0443516,1,-103.535233,1.4,-0.28,-0.91,-0.571516275,0,0.818319082,0.033048116,54508,0,0,0,-1280269.25,-5318296.5,3270570,910.001,0,0,0,-99,13,0,0,0,66.01,2838495,0,0,0,0,-1.7771312,-11.286787,10.3149767,-0.051293064,1.74976E+12
0,-0.086,0.988,0,0,0,0,896.196777,0,0,0,0,0,0,0,0,894.313,31.0443516,1,-103.535233,1.61,-0.28,-1.12,-0.990225196,0,-0.123026364,-0.035562966,54512,0,0,0,-1280269.12,-5318296.5,3270569.5,910.119629,0,0,0,-89,13,0,0,0,66.01,2838695,0,0,0,0,-1.58639228,-3.27414179,-0.340724945,-0.055262126,1.74976E+12
0,-0.09,0.987,0,0,0,0,896.624634,0,0,0,0,0,0,0,0,894.341,31.0443516,1,-103.535233,1.54,-0.42,-1.26,-0.920910835,0,-0.383954942,-0.049252678,54513,0,0,0,-1280269.12,-5318296.5,3270569.75,910.07251,0,0,0,-90,13,0,0,0,66.01,2838745,0,0,0,0,-1.78947341,-4.08394861,6.52091169,-0.045564018,1.74976E+12
0.002,-0.089,0.987,0,0,0,0,896.826416,0,0,0,0,0,0,0,0,894.369,31.0443516,1,-103.535233,1.61,-0.42,-1.47,-0.784150898,0,-0.616882622,-0.059257705,54514,0,0,0,-1280269.12,-5318296.5,3270569.75,910.050293,0,0,0,-90,13,0,0,0,66,2838795,0,0,0,0,-2.23617959,-4.89926672,-5.63935566,-0.032431614,1.74976E+12
0.01,-0.085,0.988,0,0,0,0,896.606934,0,0,0,0,0,0,0,0,894.363,31.0443516,1,-103.535233,1.54,-0.42,-1.68,-0.589945197,0,-0.804645836,-0.064989612,54515,0,0,0,-1280269.12,-5318296.5,3270569.75,910.074463,0,0,0,-89,13,0,0,0,66.01,2838845,0,0,0,0,-2.67635322,-5.71571636,7.56442213,-0.016918127,1.74976E+12
0.012,-0.083,0.988,0,0,0,0,896.152466,0,0,0,0,0,0,0,0,894.365,31.0443516,1,-103.535233,1.54,-0.42,-1.26,-0.367299497,0,-0.928089619,-0.061151944,54516,0,0,0,-1280269.25,-5318296.5,3270569.5,910.124512,0,0,0,-86,13,0,0,0,66,2838895,0,0,0,0,-2.08808947,-5.50762796,-10.9396248,-0.001140079,1.74976E+12
0.009,-0.084,0.988,0,0,0,0,896.476135,0,0,0,0,0,0,0,0,894.365,31.0443516,1,-103.535233,1.4,-0.28,-1.26,-0.105313763,0,-0.992607892,-0.057922214,54517,0,0,0,-1280269.25,-5318296.5,3270569.5,910.088867,0,0,0,-87,13,0,0,0,66.01,2838945,0,0,0,0,-2.01771498,-5.30588293,2.24677181,0.01684114,1.74976E+12
-0.006,-0.094,0.987,0,0,0,0,897.003723,0,0,0,0,0,0,0,0,894.262,31.0443516,1,-103.535233,1.61,-0.28,-1.19,0.996472955,0,-0.049027771,0.023244452,54523,0,0,0,-1280269.25,-5318296.5,3270570,910.030762,0,0,0,-88,13,0,0,0,66.01,2839245,0,0,0,0,-2.48490334,-8.19531918,5.2544632,0.064012393,1.74976E+12
-0.008,-0.092,0.986,0,0,0,0,896.859619,0,0,0,0,0,0,0,0,894.264,31.0443516,1,-103.535233,1.61,-0.42,-1.33,0.973160684,0,0.220008016,0.037547614,54524,0,0,0,-1280269.38,-5318296.5,3270569.75,910.046631,0,0,0,-93,13,0,0,0,66.01,2839295,0,0,0,0,-2.44167709,-9.00775528,-13.2519131,0.0560805,1.74976E+12
0.001,-0.083,0.987,0,0,0,0,896.176819,0,0,0,0,0,0,0,0,894.225,31.0443516,1,-103.535233,1.61,-0.49,-2.03,0.878480434,0,0.473209798,0.048989944,54525,0,0,0,-1280269.38,-5318296.5,3270569.5,910.121826,0,0,0,-90,13,0,0,0,66.01,2839345,0,0,0,0,-1.8770144,-8.79064274,-6.39187336,0.044097345,1.74976E+12
0.008,-0.079,0.987,0,0,0,0,896.112549,0,0,0,0,0,0,0,0,894.222,31.0443516,1,-103.535233,1.54,-0.56,-1.89,0.719438195,0,0.691620767,0.056841563,54526,0,0,0,-1280269.25,-5318296.5,3270569.5,910.128906,0,0,0,-92,13,0,0,0,66.01,2839395,0,0,0,0,-1.30005741,-8.57528,6.81569624,0.028954674,1.74976E+12
0.013,-0.08,0.988,0,0,0,0,896.196777,0,0,0,0,0,0,0,0,894.246,31.0443516,1,-103.535233,1.47,-0.56,-1.4,0.507818758,0,0.859255791,0.060517158,54527,0,0,0,-1280269.25,-5318296.5,3270569.5,910.119629,0,0,0,-93,13,0,0,0,66.01,2839445,0,0,0,0,-1.22776711,-8.36372948,-5.34571838,0.011717843,1.74976E+12
0.011,-0.084,0.987,0,0,0,0,896.256653,0,0,0,0,0,0,0,0,894.226,31.0443516,1,-103.535233,1.4,-0.42,-1.4,0.259001404,0,0.964000463,0.059824787,54528,0,0,0,-1280269.25,-5318296.5,3270569.5,910.113037,0,0,0,-90,13,0,0,0,66.01,2839495,0,0,0,0,-1.1562053,-8.15968132,7.8415575,-0.006511625,1.74976E+12
-0.008,-0.088,0.987,0,0,0,0,896.181274,0,0,0,0,0,0,0,0,894.254,31.0443516,1,-103.535233,1.47,-0.49,-0.91,-0.920193672,0,-0.386955976,-0.045478132,54536,0,0,0,-1280269.12,-5318296,3270569.5,910.121338,0,0,0,-94,13,0,0,0,66.01,2839895,0,0,0,0,-1.25990295,-9.60447502,-0.830893397,-0.037951957,1.74976E+12
0.007,-0.088,0.988,0,0,0,0,896.345337,0,0,0,0,0,0,0,0,894.257,31.0443516,1,-103.535233,1.47,-0.63,-1.96,-0.78269577,0,-0.619301,-0.057256162,54537,0,0,0,-1280269.12,-5318296.5,3270569.5,910.103271,0,0,0,-89,13,0,0,0,66.02,2839945,0,0,0,0,-1.44715345,-9.39477921,-0.313203037,-0.023987977,1.74976E+12
0.011,-0.091,0.987,0,0,0,0,896.017212,0,0,0,0,0,0,0,0,894.244,31.0443516,1,-103.535233,1.47,-0.63,-1.33,-0.588078678,0,-0.806149781,-0.064926647,54538,0,0,0,-1280269.12,-5318296.5,3270569.25,910.139404,0,0,0,-96,13,0,0,0,66.01,2839995,0,0,0,0,-1.36867,-9.1879034,-6.14101124,-0.008400715,1.74976E+12
0.012,-0.09,0.987,0,0,0,0,896.786499,0,0,0,0,0,0,0,0,894.27,31.0443516,1,-103.535233,1.54,-0.63,-1.33,-0.35061425,0,-0.934028804,-0.067811273,54539,0,0,0,-1280269.12,-5318296.5,3270569.75,910.054688,0,0,0,-88,13,0,0,0,66.02,2840045,0,0,0,0,-1.54264295,-10.0108042,19.7233257,0.007838341,1.74976E+12
0.019,-0.092,0.987,0,0,0,0,896.20343,0,0,0,0,0,0,0,0,894.281,31.0443516,1,-103.535233,1.54,-0.49,-1.26,-0.087327771,0,-0.993731737,-0.06569358,54540,0,0,0,-1280269.12,-5318297,3270569.5,910.118896,0,0,0,-101,13,0,0,0,66.01,2840095,0,0,0,0,-1.72133887,-7.76430035,-11.4753685,0.02356883,1.74976E+12
0.021,-0.089,0.987,0,0,0,0,896.125854,0,0,0,0,0,0,0,0,894.332,31.0443516,1,-103.535233,1.61,-0.21,-1.89,0.182287201,0,-0.980768561,-0.058708616,54541,0,0,0,-1280269.12,-5318296.5,3270569.5,910.127441,0,0,0,-99,13,0,0,0,66.01,2840145,0,0,0,0,-1.64681017,-6.54367924,1.69425297,0.037653398,1.74976E+12
0.011,-0.086,0.988,0,0,0,0,896.114746,0,0,0,0,0,0,0,0,894.347,31.0443516,1,-103.535233,1.61,-0.14,-0.56,0.438120663,0,-0.896323919,-0.047436487,54542,0,0,0,-1280269.12,-5318296.5,3270569.5,910.128662,0,0,0,-92,13,0,0,0,66.01,2840195,0,0,0,0,-1.58204448,-6.3500514,2.18546295,0.049025506,1.74976E+12
0.009,-0.085,0.988,0,0,0,0,896.307617,0,0,0,0,0,0,0,0,894.347,31.0443516,1,-103.535233,1.61,-0.14,-0.63,0.662174702,0,-0.746477962,-0.032664433,54543,0,0,0,-1280269.12,-5318296.5,3270569.5,910.107422,0,0,0,-89,13,0,0,0,66.01,2840245,0,0,0,0,-1.77883339,-6.15514803,2.67388344,0.056819245,1.74976E+12
-0.001,-0.086,0.987,0,0,0,0,896.365295,0,0,0,0,0,0,0,0,894.324,31.0443516,1,-103.535233,1.61,-0.14,-1.12,0.837908089,0,-0.542222261,-0.01559113,54544,0,0,0,-1280269.12,-5318296,3270569.25,910.101074,0,0,0,-99,13,0,0,0,66.01,2840295,0,0,0,0,-1.7152282,-4.93320417,-3.17025685,0.060514495,1.74976E+12
-0.007,-0.09,0.987,0,0,0,0,896.143616,0,0,0,0,0,0,0,0,894.334,31.0443516,1,-103.535233,1.54,-0.35,-1.89,0.95267266,0,-0.298057437,0.002569289,54545,0,0,0,-1280269.12,-5318296,3270569.5,910.125488,0,0,0,-88,13,0,0,0,66.01,2840345,0,0,0,0,-1.6611166,-5.7560873,3.6712451,0.059749428,1.74976E+12
-0.001,-0.089,0.987,0,0,0,0,896.320923,0,0,0,0,0,0,0,0,894.358,31.0443516,1,-103.535233,1.54,-0.49,-1.19,0.997770369,0,-0.032475084,0.020513471,54546,0,0,0,-1280269.12,-5318296,3270569.5,910.105957,0,0,0,-93,13,0,0,0,66.02,2840395,0,0,0,0,-1.87036669,-6.5747056,4.17559,0.054578479,1.74976E+12
-0.006,-0.093,0.987,0,0,0,0,896.276611,0,0,0,0,0,0,0,0,894.373,31.0443516,1,-103.53524,1.54,-0.56,-1.19,0.970021546,0,0.235865682,0.036885776,54547,0,0,0,-1280269.38,-5318296,3270569.5,910.11084,0,0,0,-97,13,0,0,0,66.01,2840445,0,0,0,0,-3.35283375,-6.3656044,4.68834209,0.045442913,1.74976E+12
-0.01,-0.085,0.988,0,0,0,0,896.276611,0,0,0,0,0,0,0,0,894.333,31.0443516,1,-103.535233,1.61,0,-0.07,-0.740028441,0,0.669406831,0.02619716,54555,0,0,0,-1280269.25,-5318296.5,3270569.5,910.11084,0,0,0,-97,13,0,0,0,66.01,2840845,0,0,0,0,0.302197635,-8.86843586,-3.95983791,-0.059717819,1.74976E+12
-0.01,-0.084,0.987,0,0,0,0,896.247803,0,0,0,0,0,0,0,0,894.35,31.0443516,1,-103.53524,1.54,-0.07,-1.33,-0.871302128,0,0.486724108,0.007733956,54556,0,0,0,-1280269.5,-5318296,3270569.5,910.114,0,0,0,-90,13,0,0,0,66.01,2840895,0,0,0,0,-0.931840777,-7.63978481,-3.46509027,-0.06222849,1.74976E+12
0,-0.086,0.987,0,0,0,0,896.500488,0,0,0,0,0,0,0,0,894.368,31.0443516,1,-103.53524,1.47,-0.28,-0.98,-0.969863117,0,0.235631,-0.010078877,54557,0,0,0,-1280269.62,-5318296,3270569.5,910.086182,0,0,0,-93,13,0,0,0,66.01,2840945,0,0,0,0,-1.65423977,-8.45915508,-2.96174741,-0.061171662,1.74976E+12
-0.002,-0.09,0.987,0,0,0,0,896.485,0,0,0,0,0,0,0,0,894.371,31.0443516,1,-103.53524,1.4,-0.35,-0.84,-0.997542322,0,-0.032929644,-0.027053304,54558,0,0,0,-1280269.62,-5318296,3270569.5,910.087891,0,0,0,-94,13,0,0,0,66.01,2840995,0,0,0,0,-2.11756086,-9.27894592,-2.45338058,-0.055616029,1.74976E+12
-0.004,-0.091,0.987,0,0,0,0,896.622437,0,0,0,0,0,0,0,0,894.387,31.0443516,1,-103.53524,1.47,-0.42,-1.75,-0.952149153,0,-0.299232632,-0.042020451,54559,0,0,0,-1280269.62,-5318296,3270569.75,910.072754,0,0,0,-91,13,0,0,0,66.01,2841045,0,0,0,0,-2.57651162,-10.0952044,4.40151882,-0.045892134,1.74976E+12
0,-0.091,0.988,0,0,0,0,897.001526,0,0,0,0,0,0,0,0,894.383,31.0443516,1,-103.53524,1.4,-0.42,-2.24,-0.836888373,0,-0.543721795,-0.053881895,54560,0,0,0,-1280269.88,-5318297,3270569.75,910.031,0,0,0,-89,13,0,0,0,66.01,2841095,0,0,0,0,-2.76881409,-9.8809185,4.92241621,-0.032882419,1.74976E+12
